name,name_norm,is_active,count,example
エアーダクト,エアーダクト,false,1,エアーダクト脱着
キャブキャッチ,キャブキャッチ,false,1,キャブキャッチ脱着
ろ引出し,ろ引出し,false,1,フロアーパネル左後ろ引出し鈑金
煽りドア幌立てリベット打ち,煽りドア幌立てリベット打ち,false,1,左煽りドア幌立てリベット打ち加工
幌骨収納ケース蝶ネジ嚙み込み,幌骨収納ケース蝶ネジ嚙み込み,false,1,幌骨収納ケース蝶ネジ嚙み込み取外し加工
幌骨差込ブラケット パイプ,幌骨差込ブラケット パイプ,false,1,幌骨差込ブラケット折損パイプ取付溶接
ミリリベット打ち,ミリリベット打ち,false,1,6ミリリベット打ち3本
アーチゴム付替,アーチゴム付替,false,1,アーチゴム付替
ステップ 枚,ステップ 枚,false,1,ステップ2枚脱着研磨
塗料製作,塗料製作,false,1,塗料製作
シンナー,シンナー,false,1,シンナー
硬化剤一式,硬化剤一式,false,1,硬化剤一式
ボルト ASSY,ボルト ASSY,false,1,ボルト2本ASSY取替
ウィング支柱アルミカバー,ウィング支柱アルミカバー,false,1,ウィング支柱アルミカバー脱着曲がり直しリベット打ち替え2本
ステンステー穴掘り ミリリベット打ち,ステンステー穴掘り ミリリベット打ち,false,1,ステンステー穴掘り6ミリリベット打ち3本
スタンション角パイプ,スタンション角パイプ,false,1,スタンション角パイプ2本取付溶接
フック,フック,false,1,左右フック2個取付溶接
工具箱大型へ,工具箱大型へ,false,1,工具箱大型へ取替加工
ブラケット 製作,ブラケット 製作,false,1,ブラケット3本製作取付溶接
リヤバンパーASSY,リヤバンパーASSY,false,1,リヤバンパーASSY取替
牽引フック,牽引フック,false,1,牽引フック取外し
側引出し,側引出し,false,1,インナーバンパー右側引出し修正
サイドガードステー引出し,サイドガードステー引出し,false,1,左サイドガードステー引出し鈑金
サイドガードコーナーパイプ 製作切替,サイドガードコーナーパイプ 製作切替,false,1,サイドガードコーナーパイプ1本製作切替溶接
パイプ亀裂,パイプ亀裂,false,1,パイプ亀裂溶接
枚ASSY分解,枚ASSY分解,false,1,左煽りドアー前後2枚ASSY分解取替蝶番付替え加工
蝶番付替え,蝶番付替え,false,1,左煽りドアー前後2枚ASSY分解取替蝶番付替え加工
煽りドアスケットスプリング,煽りドアスケットスプリング,false,1,右煽りドアスケットスプリング調整2個
中古アーチゴムスプリング鉄板穴掘り カ所,中古アーチゴムスプリング鉄板穴掘り カ所,false,1,左右中古アーチゴムスプリング鉄板穴掘り12カ所加工
アーチゴム 枚,アーチゴム 枚,false,1,アーチゴム2枚取替加工
中古リヤフェンダー穴掘り,中古リヤフェンダー穴掘り,false,1,左中古リヤフェンダー穴掘り取替加工
押え製作,押え製作,false,1,押え製作取替加工
延長ステー,延長ステー,false,1,延長ステー左右取付
コンクリート清掃,コンクリート清掃,false,1,コンクリート清掃
アルミステー製作,アルミステー製作,false,1,アルミステー製作取替加工
中古,中古,false,1,中古フロントリッド取替
リッド部品,リッド部品,false,1,リッド部品脱着付替え
通しボルト型スケット,通しボルト型スケット,false,1,左右通しボルト型スケット3個取替
横根太ステー,横根太ステー,false,1,横根太ステー脱着
反射板 枚位置替え穴掘り,反射板 枚位置替え穴掘り,false,1,反射板4枚位置替え穴掘り取付加工
廃棄反射板 枚,廃棄反射板 枚,false,1,廃棄反射板2枚取外し
灯,灯,false,1,室内灯脱着
シート雨漏れ補修,シート雨漏れ補修,false,1,センターシート雨漏れ補修
ウィング幌破損部分表裏補修テープ,ウィング幌破損部分表裏補修テープ,false,1,右ウィング幌破損部分表裏補修テープ貼付
リターンスプリング,リターンスプリング,false,1,リターンスプリング脱着固定加工
ドア 建付け,ドア 建付け,false,1,右ドアー応急建付け調整
ストライカー 引出し,ストライカー 引出し,false,1,ストライカー応急引出し修正
段レール,段レール,false,1,荷台上段レール修正溶接仕上げ
スイッチレバー延長,スイッチレバー延長,false,1,インターロックスイッチ脱着スイッチレバー延長加工
ろセイコーラックアームピン,ろセイコーラックアームピン,false,1,右後ろセイコーラックアームピン応急取付
鳥居コーキング処理,鳥居コーキング処理,false,1,鳥居コーキング処理
ホースステー,ホースステー,false,1,ホースステー切断リブ制作取付溶接
エアーフィルターステー,エアーフィルターステー,false,1,エアーフィルターステー取替
ボデーリヤパネル,ボデーリヤパネル,false,1,ボデーリヤパネル下側腐食部分切替加工溶接
側 部分切替,側 部分切替,false,1,ボデーリヤパネル下側腐食部分切替加工溶接
ジャンパーソケットコネクター嚙み込み,ジャンパーソケットコネクター嚙み込み,false,1,ジャンパーソケットコネクター嚙み込み脱着2本取替
タイコマフラーブラケット,タイコマフラーブラケット,false,1,タイコマフラーブラケット脱着修正
キャブ雨漏れ,キャブ雨漏れ,false,1,キャブ雨漏れ点検
エアサスコネクターボックス,エアサスコネクターボックス,false,1,エアサスコネクターボックス脱着
床枠ストッパー,床枠ストッパー,false,1,右前床枠ストッパー切断鈑金加工溶接
観音扉ストリップゴム接着,観音扉ストリップゴム接着,false,1,右観音扉ストリップゴム接着貼付
横根太折れ込みボルト,横根太折れ込みボルト,false,1,横根太折れ込みボルト取替加工2本
側破損部分補修テープ,側破損部分補修テープ,false,1,ウィングセンターシート前側破損部分補修テープ貼付2枚コーキング処理
枚コーキング処理,枚コーキング処理,false,1,ウィングセンターシート前側破損部分補修テープ貼付2枚コーキング処理
工具箱ブラケットステー 部分製作切替,工具箱ブラケットステー 部分製作切替,false,1,右工具箱ブラケットステー腐食部分製作切替溶接1本
ブラケット 部分製作,ブラケット 部分製作,false,1,ブラケット腐食部分製作切断取替加工溶接2本
化粧板 枚,化粧板 枚,false,1,化粧板2枚脱着付替え加工
レールブラケットボルト,レールブラケットボルト,false,1,ボデー内レールブラケットボルト取外し
工具箱ステー 製作,工具箱ステー 製作,false,1,右工具箱ステー腐食製作切断加工溶接
煽りドアステンキャッチ傷,煽りドアステンキャッチ傷,false,1,煽りドアステンキャッチ傷研磨仕上げ
ファーストステップカバーボルト,ファーストステップカバーボルト,false,1,右ファーストステップカバーボルト2本取替
ガタ止め,ガタ止め,false,1,ガタ止め加工
ろサイドガードステー 部落,ろサイドガードステー 部落,false,1,左後ろサイドガードステー折損部落下防止ステー製作応急取付加工
マフラー 部,マフラー 部,false,1,マフラー折損部取付加工溶接
ミリボルト折れ込み,ミリボルト折れ込み,false,1,10ミリボルト折れ込み取外し取替加工3本
乗降グリップ,乗降グリップ,false,1,乗降グリップ脱着
ケーブルハンガーポール,ケーブルハンガーポール,false,1,ケーブルハンガーポール取替取付部分修正
ろウィングキャッチチェーンフック,ろウィングキャッチチェーンフック,false,1,左後ろウィングキャッチチェーンフック溶接
サイドガード 付替,サイドガード 付替,false,1,右サイドガード2本付替
歯止め入れ付替,歯止め入れ付替,false,1,歯止め入れ付替
ステンリヤフェンダー 枚,ステンリヤフェンダー 枚,false,1,右ステンリヤフェンダー2枚取替加工
フェンダーカバー傷,フェンダーカバー傷,false,1,右フェンダーカバー傷面取り仕上
キャッチASSY,キャッチASSY,false,1,右センターキャッチASSY脱着分解塗装
折れ込みボルト 製作,折れ込みボルト 製作,false,1,折れ込みボルト応急製作溶接
ミリボルト ASSY,ミリボルト ASSY,false,1,左フェンダーステー取付12ミリボルト2本ASSY取替
